,ds,y,avg_temp,precip_accum,swe,hist_avg_y
422,1991-02-27,3.7,15.0,8.8,7.4,3.97483870967742
423,1991-02-28,3.8,23.0,8.8,7.4,4.05516129032258
424,1991-03-01,4.0,21.0,8.9,7.5,4.151290322580646
425,1991-03-02,4.2,18.0,9.1,7.7,4.402903225806452
426,1991-03-03,4.0,21.0,9.2,7.8,4.492258064516129
427,1991-03-04,3.9,27.0,9.4,8.0,4.466774193548387
428,1991-03-05,4.3,20.0,9.7,8.2,4.420645161290325
429,1991-03-06,6.0,6.0,10.6,9.4,4.5125806451612895
430,1991-03-07,4.9,2.0,10.6,9.4,4.402903225806451
431,1991-03-08,4.4,6.0,10.7,9.5,4.348064516129031
432,1991-03-09,4.4,18.0,10.7,9.5,4.2777419354838715
433,1991-03-10,4.7,26.0,10.8,9.5,4.127096774193549
434,1991-03-11,4.7,20.0,10.8,9.5,3.9219354838709677
435,1991-03-12,5.0,12.0,11.1,9.9,3.911612903225807
436,1991-03-13,4.4,4.0,11.1,9.9,3.855161290322581
437,1991-03-14,4.0,12.0,11.2,9.9,3.738709677419355
438,1991-03-15,4.1,13.0,11.2,9.9,3.7383870967741935
439,1991-03-16,4.1,13.0,11.2,9.9,3.778064516129033
440,1991-03-17,4.0,17.0,11.3,10.0,3.8283870967741933
441,1991-03-18,3.9,23.0,11.3,10.0,4.034516129032259
442,1991-03-19,3.8,24.0,11.3,10.0,4.14483870967742
443,1991-03-20,4.2,12.0,11.4,10.1,4.203225806451612
444,1991-03-21,3.9,14.0,11.4,10.1,4.32032258064516
445,1991-03-22,4.3,9.0,11.7,10.3,4.529032258064516
446,1991-03-23,4.0,21.0,11.7,10.4,4.933870967741935
447,1991-03-24,3.8,27.0,11.7,10.4,4.881290322580645
448,1991-03-25,3.9,27.0,11.7,10.4,4.887741935483872
449,1991-03-26,3.8,21.0,11.8,10.4,4.870645161290321
450,1991-03-27,4.8,13.0,12.2,10.9,4.956129032258064
451,1991-03-28,4.0,12.0,12.3,10.9,5.087741935483871
452,1991-03-29,4.0,11.0,12.3,10.9,5.127741935483871
453,1991-03-30,4.0,13.0,12.4,11.1,5.1661290322580635
454,1991-03-31,4.0,25.0,12.4,11.1,5.546451612903225
455,1991-04-01,4.3,32.0,12.4,11.2,6.3112903225806445
456,1991-04-02,5.1,25.0,12.5,11.2,6.440645161290323
457,1991-04-03,4.8,24.0,12.7,11.4,6.47032258064516
458,1991-04-04,4.6,30.0,12.7,11.4,6.311612903225806
459,1991-04-05,4.9,38.0,12.8,11.5,6.159354838709677
460,1991-04-06,5.4,38.0,12.8,11.5,6.095161290322581
461,1991-04-07,5.8,33.0,12.8,11.4,6.276774193548386
462,1991-04-08,7.1,17.0,13.0,11.3,6.82774193548387
463,1991-04-09,6.7,17.0,13.3,11.6,7.1174193548387095
464,1991-04-10,6.1,22.0,13.4,11.6,7.490645161290323
465,1991-04-11,6.3,16.0,13.5,11.7,7.668387096774193
466,1991-04-12,7.9,14.0,13.9,12.0,7.698709677419355
467,1991-04-13,6.5,11.0,14.5,12.5,7.849032258064515
468,1991-04-14,6.0,15.0,14.5,12.5,8.235483870967743
469,1991-04-15,6.0,30.0,14.6,12.6,8.743548387096775
470,1991-04-16,6.2,33.0,14.6,12.6,9.048387096774194
471,1991-04-17,6.8,33.0,14.6,12.7,9.458709677419355
472,1991-04-18,7.2,26.0,14.6,12.7,10.211935483870969
473,1991-04-19,7.0,26.0,14.6,12.7,10.63741935483871
474,1991-04-20,7.2,31.0,14.6,12.9,10.902580645161292
475,1991-04-21,8.2,25.0,14.7,12.6,11.619032258064514
476,1991-04-22,7.8,25.0,14.9,12.4,12.386129032258065
477,1991-04-23,7.7,25.0,15.1,12.4,13.06967741935484
478,1991-04-24,7.7,28.0,15.3,12.4,14.035806451612903
479,1991-04-25,8.2,23.0,15.3,12.5,14.11967741935484
480,1991-04-26,9.5,13.0,15.4,12.5,14.452580645161293
481,1991-04-27,8.7,13.0,15.6,12.5,15.029032258064515
482,1991-04-28,8.2,12.0,15.7,12.5,17.33225806451613
483,1991-04-29,7.9,17.0,15.8,12.5,19.85483870967742
484,1991-04-30,7.5,17.0,15.9,12.5,21.13225806451613
485,1991-05-01,7.3,31.0,16.0,12.5,21.477419354838712
486,1991-05-02,8.1,33.0,16.0,12.6,21.16451612903225
487,1991-05-03,8.7,26.0,16.0,12.6,20.393548387096775
488,1991-05-04,9.5,21.0,16.0,12.6,21.764516129032252
489,1991-05-05,8.8,22.0,16.2,12.6,24.132258064516126
490,1991-05-06,8.7,33.0,16.2,12.7,22.645161290322577
491,1991-05-07,11.0,31.0,16.2,12.8,26.996774193548386
492,1991-05-08,14.0,41.0,16.2,12.8,29.725806451612907
493,1991-05-09,26.0,43.0,16.2,12.6,29.932258064516127
494,1991-05-10,40.0,31.0,16.2,12.1,30.95161290322581
495,1991-05-11,49.0,39.0,16.2,11.6,31.73870967741935
496,1991-05-12,44.0,30.0,16.2,11.2,33.58387096774194
497,1991-05-13,39.0,38.0,16.2,10.7,36.56774193548387
498,1991-05-14,43.0,40.0,16.2,10.1,40.09677419354839
499,1991-05-15,44.0,28.0,16.2,9.4,43.23548387096775
500,1991-05-16,31.0,28.0,16.8,9.8,47.251612903225805
501,1991-05-17,26.0,37.0,17.2,10.2,53.17741935483872
502,1991-05-18,36.0,42.0,17.3,10.0,55.65161290322582
503,1991-05-19,53.0,39.0,17.3,9.4,59.83870967741935
504,1991-05-20,58.0,36.0,17.3,9.0,62.19677419354839
505,1991-05-21,64.0,38.0,17.4,8.5,63.08064516129032
506,1991-05-22,63.0,39.0,17.4,8.2,65.45161290322581
507,1991-05-23,67.0,36.0,17.4,6.9,68.80000000000001
508,1991-05-24,61.0,32.0,17.5,6.2,71.26774193548387
509,1991-05-25,55.0,40.0,17.5,6.0,73.15806451612902
510,1991-05-26,64.0,33.0,17.5,5.0,71.92258064516129
511,1991-05-27,70.0,43.0,17.5,4.0,72.84516129032258
512,1991-05-28,76.0,41.0,17.5,2.6,77.30967741935483
513,1991-05-29,74.0,38.0,17.5,1.6,83.53870967741936
514,1991-05-30,77.0,40.0,17.5,0.8,88.97741935483872
515,1991-05-31,78.0,39.0,17.5,0.4,89.05161290322582
516,1991-06-01,80.0,33.0,17.5,0.3,94.54193548387096
517,1991-06-02,79.0,32.0,18.4,1.0,99.19999999999999
518,1991-06-03,70.0,33.0,18.6,1.1,103.3
519,1991-06-04,64.0,40.0,18.6,0.9,106.57419354838709
520,1991-06-05,70.0,41.0,18.6,0.6,111.74516129032257
521,1991-06-06,93.0,37.0,19.2,0.4,115.6258064516129
522,1991-06-07,96.0,39.0,19.4,0.0,119.50967741935484
523,1991-06-08,94.0,45.0,19.5,0.0,120.92258064516129
524,1991-06-09,100.0,45.0,19.5,0.0,122.08387096774193
525,1991-06-10,99.0,42.0,19.5,0.0,121.28064516129034
526,1991-06-11,100.0,45.0,19.5,0.0,120.99032258064517
527,1991-06-12,98.0,43.0,19.5,0.0,124.86774193548388
528,1991-06-13,96.0,41.0,19.6,0.0,123.11612903225806
529,1991-06-14,99.0,43.0,19.6,0.0,122.90967741935485
530,1991-06-15,95.0,44.0,19.7,0.0,120.18709677419355
531,1991-06-16,91.0,44.0,19.7,0.0,120.2258064516129
532,1991-06-17,85.0,49.0,19.7,0.0,126.78709677419356
533,1991-06-18,81.0,50.0,19.7,0.0,130.86451612903224
534,1991-06-19,75.0,48.0,19.7,0.0,125.95483870967742
535,1991-06-20,72.0,49.0,19.7,0.0,126.21935483870966
536,1991-06-21,67.0,48.0,19.7,0.0,128.42580645161289
537,1991-06-22,64.0,48.0,19.7,0.0,127.28709677419354
538,1991-06-23,60.0,49.0,19.7,0.0,125.26774193548388
539,1991-06-24,56.0,52.0,19.7,0.0,120.08064516129032
540,1991-06-25,51.0,55.0,19.7,0.0,115.52580645161291
541,1991-06-26,47.0,53.0,19.7,0.0,112.11935483870968
542,1991-06-27,45.0,52.0,19.7,0.0,110.20322580645161
543,1991-06-28,42.0,54.0,19.7,0.0,106.68709677419355
544,1991-06-29,41.0,44.0,19.7,0.0,104.95483870967742
545,1991-06-30,41.0,48.0,19.7,0.0,105.2709677419355
546,1991-07-01,37.0,50.0,19.7,0.0,107.80645161290323
547,1991-07-02,34.0,50.0,19.7,0.0,103.60000000000001
548,1991-07-03,31.0,48.0,19.7,0.0,102.7258064516129
549,1991-07-04,30.0,51.0,19.8,0.0,99.29354838709678
550,1991-07-05,28.0,55.0,19.8,0.0,94.05161290322582
551,1991-07-06,27.0,55.0,19.8,0.0,91.24516129032257
552,1991-07-07,27.0,49.0,19.8,0.0,90.02580645161291
553,1991-07-08,28.0,44.0,19.8,0.0,93.51935483870967
554,1991-07-09,28.0,47.0,20.0,0.0,94.2290322580645
555,1991-07-10,28.0,45.0,20.2,0.0,93.2
556,1991-07-11,26.0,42.0,20.2,0.0,94.40322580645162
557,1991-07-12,25.0,46.0,20.5,0.0,94.03548387096775
558,1991-07-13,23.0,47.0,20.6,0.0,88.44838709677418
559,1991-07-14,22.0,52.0,20.6,0.0,83.45806451612903
560,1991-07-15,20.0,53.0,20.6,0.0,77.65161290322581
561,1991-07-16,19.0,51.0,20.6,0.0,73.76451612903227
562,1991-07-17,18.0,52.0,20.6,0.0,75.06774193548387
563,1991-07-18,19.0,49.0,20.7,0.0,73.57096774193549
564,1991-07-19,18.0,46.0,20.7,0.0,75.08709677419354
565,1991-07-20,19.0,46.0,20.9,0.0,65.81290322580645
566,1991-07-21,21.0,46.0,21.2,0.0,62.622580645161285
567,1991-07-22,22.0,43.0,21.4,0.0,60.380645161290325
568,1991-07-23,21.0,45.0,21.7,0.0,56.82258064516128
569,1991-07-24,21.0,40.0,21.7,0.0,59.83548387096774
570,1991-07-25,22.0,41.0,22.1,0.0,61.73548387096774
571,1991-07-26,20.0,41.0,22.1,0.0,61.12580645161291
572,1991-07-27,18.0,45.0,22.2,0.0,56.267741935483876
573,1991-07-28,17.0,51.0,22.2,0.0,53.94193548387097
574,1991-07-29,16.0,52.0,22.2,0.0,57.15806451612904
575,1991-07-30,15.0,52.0,22.2,0.0,57.70967741935484
576,1991-07-31,14.0,51.0,22.2,0.0,55.79354838709677
577,1991-08-01,15.0,50.0,22.2,0.0,54.319354870967736
578,1991-08-02,17.0,45.0,22.2,0.0,54.30000003225806
579,1991-08-03,17.0,43.0,22.3,0.0,54.109677451612896
580,1991-08-04,19.0,39.0,22.9,0.0,50.883871
581,1991-08-05,17.0,49.0,22.9,0.0,48.55161293548387
582,1991-08-06,15.0,45.0,22.9,0.0,46.19677422580645
583,1991-08-07,15.0,44.0,23.0,0.0,44.88709680645161
584,1991-08-08,14.0,45.0,23.1,0.0,42.2
585,1991-08-09,14.0,45.0,23.2,0.0,39.993548322580644
586,1991-08-10,13.0,47.0,23.3,0.0,37.49032261290323
587,1991-08-11,23.0,49.0,23.3,0.0,37.67096780645162
588,1991-08-12,32.0,46.0,23.3,0.0,36.374193580645155
589,1991-08-13,79.0,45.0,23.7,0.0,35.561290387096776
590,1991-08-14,85.0,48.0,23.7,0.0,35.622580677419364
591,1991-08-15,54.0,49.0,23.7,0.0,33.409677419354836
592,1991-08-16,36.0,47.0,23.7,0.0,31.877419322580643
593,1991-08-17,31.0,49.0,23.7,0.0,32.487096838709675
594,1991-08-18,26.0,47.0,23.7,0.0,32.30516132258065
595,1991-08-19,23.0,42.0,23.7,0.0,32.52935483870968
596,1991-08-20,24.0,43.0,23.9,0.0,31.338709677419356
597,1991-08-21,23.0,48.0,23.9,0.0,28.716129032258063
598,1991-08-22,23.0,49.0,23.9,0.0,29.016129032258064
599,1991-08-23,28.0,49.0,23.9,0.0,29.99354835483871
600,1991-08-24,21.0,49.0,23.9,0.0,31.8419354516129
601,1991-08-25,18.0,49.0,23.9,0.0,30.516129064516136
602,1991-08-26,18.0,48.0,23.9,0.0,30.729032290322582
603,1991-08-27,20.0,49.0,24.2,0.0,30.274193580645164
604,1991-08-28,22.0,46.0,24.3,0.0,30.203225806451613
605,1991-08-29,22.0,48.0,24.4,0.0,29.964516161290323
606,1991-08-30,25.0,46.0,24.4,0.0,29.163225806451614
607,1991-08-31,29.0,47.0,24.5,0.0,28.833225806451615
608,1991-09-01,24.0,47.0,24.5,0.0,28.232258096774192
609,1991-09-02,18.0,46.0,24.5,0.0,27.961290290322584
610,1991-09-03,16.0,46.0,24.5,0.0,27.43548387096774
611,1991-09-04,14.0,44.0,24.5,0.0,26.293548387096767
612,1991-09-05,14.0,44.0,24.5,0.0,25.870967741935488
613,1991-09-06,13.0,42.0,24.6,0.0,25.254838741935483
614,1991-09-07,19.0,42.0,24.6,0.0,25.94193551612904
615,1991-09-08,19.0,36.0,24.7,0.0,26.04193551612903
616,1991-09-09,21.0,43.0,24.7,0.0,25.30612906451613
617,1991-09-10,22.0,40.0,25.0,0.0,25.3719354516129
618,1991-09-11,27.0,42.0,25.1,0.0,25.19000000000001
619,1991-09-12,30.0,40.0,25.1,0.0,26.910967741935483
620,1991-09-13,28.0,35.0,25.2,0.0,28.383548387096774
621,1991-09-14,25.0,35.0,25.2,0.0,27.261290322580646
622,1991-09-15,23.0,28.0,25.5,0.0,24.525806451612905
623,1991-09-16,24.0,34.0,25.5,0.0,23.96774193548387
624,1991-09-17,23.0,41.0,25.5,0.0,23.696774193548386
625,1991-09-18,20.0,37.0,25.5,0.0,23.9258064516129
626,1991-09-19,17.0,39.0,25.5,0.0,23.05161290322581
627,1991-09-20,17.0,42.0,25.5,0.0,21.919032258064515
628,1991-09-21,19.0,43.0,25.5,0.0,21.505806451612905
629,1991-09-22,20.0,42.0,25.5,0.0,21.74193548387097
630,1991-09-23,16.0,42.0,25.5,0.0,21.85161290322581
631,1991-09-24,15.0,38.0,25.5,0.0,21.08387096774194
632,1991-09-25,14.0,42.0,25.5,0.0,20.351612903225806
633,1991-09-26,14.0,45.0,25.5,0.0,20.077419354838714
634,1991-09-27,14.0,37.0,25.5,0.0,19.129032258064516
635,1991-09-28,14.0,42.0,25.5,0.0,18.45709677419355
636,1991-09-29,17.0,38.0,25.5,0.0,18.421612903225807
637,1991-09-30,20.0,35.0,25.6,0.0,19.033870967741937
638,1991-10-01,22.0,39.0,0.0,0.0,19.707741935483874
639,1991-10-02,21.0,41.0,0.0,0.0,19.70516129032258
640,1991-10-03,17.0,42.0,0.0,0.0,20.093870967741935
641,1991-10-04,18.0,29.0,0.0,0.0,20.10258064516129
642,1991-10-05,19.0,31.0,0.0,0.0,19.23032258064516
643,1991-10-06,16.0,37.0,0.0,0.0,19.219354838709677
644,1991-10-07,15.0,40.0,0.0,0.0,19.616129032258065
645,1991-10-08,16.0,42.0,0.0,0.0,19.24064516129032
646,1991-10-09,15.0,41.0,0.0,0.0,18.48935483870968
647,1991-10-10,15.0,42.0,0.0,0.0,18.521612903225808
648,1991-10-11,17.0,43.0,0.0,0.0,18.652258064516126
649,1991-10-12,19.0,44.0,0.0,0.0,19.06870967741936
650,1991-10-13,19.0,40.0,0.0,0.0,19.436451612903223
651,1991-10-14,18.0,36.0,0.0,0.0,18.91935483870968
652,1991-10-15,15.0,40.0,0.0,0.0,18.85806451612903
653,1991-10-16,14.0,46.0,0.0,0.0,18.480645161290326
654,1991-10-17,14.0,44.0,0.0,0.0,18.532258064516125
655,1991-10-18,12.0,40.0,0.0,0.0,18.319354838709682
656,1991-10-19,10.0,35.0,0.0,0.0,18.232258064516127
657,1991-10-20,10.0,33.0,0.0,0.0,18.196774193548393
658,1991-10-21,9.5,35.0,0.0,0.0,17.861290322580643
659,1991-10-22,8.5,36.0,0.0,0.0,17.03548387096774
660,1991-10-23,8.6,34.0,0.0,0.0,16.419354806451615
661,1991-10-24,7.8,25.0,0.0,0.0,16.57161290322581
662,1991-10-25,8.1,23.0,0.4,0.1,16.496774193548386
663,1991-10-26,8.0,28.0,0.4,0.2,16.267741935483873
664,1991-10-27,8.0,29.0,0.4,0.2,16.103225806451615
665,1991-10-28,8.1,13.0,0.5,0.2,15.916129032258064
666,1991-10-29,9.2,6.0,1.6,1.5,15.958064516129033
667,1991-10-30,10.0,4.0,2.0,1.9,15.597741935483871
668,1991-10-31,9.4,7.0,2.1,2.1,15.53548387096774
669,1991-11-01,8.8,13.0,2.1,2.1,15.535483870967743
670,1991-11-02,8.5,0.0,2.8,3.0,15.119354838709675
671,1991-11-03,8.5,4.0,2.9,3.2,14.596451612903225
672,1991-11-04,8.0,18.0,2.9,3.2,14.445806451612901
673,1991-11-05,7.5,25.0,3.0,3.4,14.509677419354835
674,1991-11-06,7.5,26.0,3.1,3.5,14.580645129032257
675,1991-11-07,7.5,20.0,4.3,5.1,14.990322548387098
676,1991-11-08,7.5,28.0,4.3,5.3,15.384516129032258
677,1991-11-09,7.5,31.0,4.3,5.4,15.735483903225807
678,1991-11-10,7.5,29.0,4.4,5.5,15.667741967741936
679,1991-11-11,7.7,22.0,4.6,5.9,15.767741935483869
680,1991-11-12,10.0,26.0,4.6,5.9,15.587096741935481
681,1991-11-13,8.0,30.0,4.7,6.0,15.109677451612901
682,1991-11-14,8.0,25.0,4.7,6.0,14.819032258064514
683,1991-11-15,8.0,16.0,5.3,6.4,13.853225806451613
684,1991-11-16,8.0,21.0,5.4,6.6,13.649677419354836
685,1991-11-17,8.0,20.0,5.6,6.9,13.364516129032259
686,1991-11-18,7.9,16.0,5.8,7.3,13.280645161290325
687,1991-11-19,8.0,8.0,6.1,7.7,13.458064516129033
688,1991-11-20,8.4,19.0,6.2,7.8,13.445161290322579
689,1991-11-21,9.5,19.0,6.3,7.9,13.661290322580646
690,1991-11-22,11.0,0.0,6.4,8.1,13.593548387096776
691,1991-11-23,9.8,0.0,6.4,8.2,13.53225806451613
692,1991-11-24,9.4,16.0,6.4,8.2,13.563870967741936
693,1991-11-25,9.8,18.0,6.5,8.2,13.161290322580646
694,1991-11-26,10.0,20.0,6.5,8.2,13.061290322580643
695,1991-11-27,10.0,25.0,6.9,8.6,12.825806451612902
696,1991-11-28,9.5,20.0,6.9,8.6,12.622580645161289
697,1991-11-29,9.7,8.0,7.0,8.6,12.412903225806453
698,1991-11-30,9.0,-1.0,7.2,8.9,12.40967741935484
699,1991-12-01,9.0,0.0,7.3,8.9,12.151612903225805
700,1991-12-02,9.0,3.0,7.4,9.0,12.232258064516131
701,1991-12-03,9.1,12.0,7.5,9.0,12.338709645161293
702,1991-12-04,8.9,22.0,7.5,9.0,12.512903258064517
703,1991-12-05,9.0,20.0,7.5,8.9,12.383870967741936
704,1991-12-06,8.7,25.0,7.5,8.9,12.164516096774195
705,1991-12-07,8.5,26.0,7.5,8.9,11.935483870967742
706,1991-12-08,8.4,18.0,7.5,8.8,11.941935483870969
707,1991-12-09,8.4,17.0,7.5,8.8,11.964516129032258
708,1991-12-10,8.2,21.0,7.5,8.8,11.97741935483871
709,1991-12-11,8.5,19.0,7.5,8.8,12.13483870967742
710,1991-12-12,8.4,11.0,7.7,8.9,12.118709677419353
711,1991-12-13,8.4,6.0,7.8,8.9,11.907096774193553
712,1991-12-14,7.9,14.0,7.9,9.0,11.741612903225803
713,1991-12-15,7.8,19.0,7.9,9.0,11.681290354838712
714,1991-12-16,7.9,24.0,7.9,9.0,11.494838677419356
715,1991-12-17,7.9,22.0,7.9,9.0,11.29677422580645
716,1991-12-18,7.8,20.0,7.9,9.0,11.11161287096774
717,1991-12-19,7.9,18.0,8.0,9.0,10.971290290322582
718,1991-12-20,7.8,16.0,8.0,9.0,10.52870964516129
719,1991-12-21,7.4,22.0,8.0,9.0,10.06935487096774
720,1991-12-22,7.4,12.0,8.0,9.0,9.471935483870968
721,1991-12-23,6.9,12.0,8.0,8.9,9.038709677419353
722,1991-12-24,6.8,14.0,8.0,8.9,8.599032258064517
723,1991-12-25,7.0,15.0,8.0,8.8,8.226129032258063
724,1991-12-26,6.9,14.0,8.0,8.8,7.6977419354838705
725,1991-12-27,6.4,6.0,8.0,8.7,7.0525806451612905
726,1991-12-28,6.1,15.0,8.0,8.7,6.748709677419355
727,1991-12-29,6.0,12.0,8.0,8.6,6.5674193548387105
728,1991-12-30,5.8,15.0,8.0,8.5,6.378387096774192
729,1991-12-31,5.8,3.0,8.0,8.4,6.437741935483871
730,1992-01-01,5.9,3.0,8.0,8.4,6.43774193548387
731,1992-01-02,5.7,11.0,8.0,8.4,6.50225806451613
732,1992-01-03,5.8,21.0,8.0,8.4,6.673225806451614
733,1992-01-04,6.1,17.0,8.0,8.4,6.738387096774196
734,1992-01-05,6.0,17.0,8.1,8.4,6.955806451612904
735,1992-01-06,5.8,19.0,8.1,8.4,6.699032258064517
736,1992-01-07,6.2,9.0,8.2,8.4,6.110322580645163
737,1992-01-08,6.3,5.0,8.3,8.5,5.82193548387097
738,1992-01-09,5.9,7.0,8.3,8.5,5.57774193548387
739,1992-01-10,5.7,18.0,8.3,8.6,5.306451612903225
740,1992-01-11,5.8,23.0,8.4,8.6,5.2683870967741955
741,1992-01-12,5.8,7.0,8.4,8.6,5.232258064516129
742,1992-01-13,5.9,1.0,8.6,8.6,5.1654838709677415
743,1992-01-14,5.8,3.0,8.6,8.7,5.147419354838711
744,1992-01-15,6.0,-3.0,8.6,8.7,5.056451612903225
745,1992-01-16,5.7,17.0,8.7,8.8,5.0367741935483865
746,1992-01-17,5.6,13.0,8.7,8.8,4.975483870967741
747,1992-01-18,5.4,3.0,8.7,8.8,4.791290322580646
748,1992-01-19,5.1,11.0,8.7,8.7,4.731612903225807
749,1992-01-20,5.3,22.0,8.7,8.7,4.719032258064518
750,1992-01-21,5.5,15.0,8.7,8.7,4.551290322580646
751,1992-01-22,5.8,3.0,8.7,8.7,4.547419354838711
752,1992-01-23,5.7,12.0,8.7,8.7,4.535806451612903
753,1992-01-24,5.6,22.0,8.7,8.7,4.578709677419356
754,1992-01-25,5.3,25.0,8.8,8.7,4.540645161290323
755,1992-01-26,5.2,23.0,8.8,8.7,4.409677419354839
756,1992-01-27,5.2,17.0,8.8,8.7,4.40225806451613
757,1992-01-28,5.2,20.0,8.8,8.6,4.382903225806452
758,1992-01-29,5.3,20.0,8.8,8.6,4.338709677419355
759,1992-01-30,5.2,20.0,8.8,8.6,4.33483870967742
760,1992-01-31,5.1,24.0,8.8,8.5,4.319032258064516
761,1992-02-01,4.9,27.0,8.8,8.5,4.593548387096775
762,1992-02-02,4.8,20.0,8.8,8.5,4.564516129032259
763,1992-02-03,4.9,14.0,8.8,8.4,4.433548387096775
764,1992-02-04,5.0,8.0,8.9,8.5,4.330000000000002
765,1992-02-05,4.9,7.0,8.9,8.5,4.29741935483871
766,1992-02-06,4.8,13.0,8.9,8.5,4.199354838709678
767,1992-02-07,4.7,20.0,9.0,8.5,4.207741935483873
768,1992-02-08,4.5,16.0,9.0,8.5,4.251612903225807
769,1992-02-09,4.5,16.0,9.0,8.5,4.272258064516128
770,1992-02-10,4.6,15.0,9.0,8.5,4.29258064516129
771,1992-02-11,4.4,17.0,9.0,8.5,4.220645161290323
772,1992-02-12,4.7,17.0,9.1,8.5,4.162903225806451
773,1992-02-13,4.5,19.0,9.1,8.6,4.158064516129032
774,1992-02-14,4.9,15.0,9.2,8.7,4.1329032258064515
775,1992-02-15,4.4,14.0,9.2,8.7,4.087096774193548
776,1992-02-16,4.1,13.0,9.2,8.7,4.080322580645161
777,1992-02-17,4.3,6.0,9.4,8.8,4.080967741935484
778,1992-02-18,4.3,6.0,9.4,9.0,4.10516129032258
779,1992-02-19,4.1,17.0,9.4,9.0,4.039354838709677
780,1992-02-20,4.2,22.0,9.5,9.0,4.045806451612902
781,1992-02-21,4.2,19.0,9.5,9.0,4.059354838709678
782,1992-02-22,4.0,20.0,9.5,9.0,4.023870967741936
783,1992-02-23,4.2,11.0,9.6,9.1,4.106129032258065
784,1992-02-24,4.0,10.0,9.9,9.5,4.148064516129033
785,1992-02-25,4.0,12.0,9.9,9.5,4.1325806451612905
786,1992-02-26,3.8,15.0,9.9,9.6,4.089677419354839
787,1992-02-27,3.8,20.0,10.0,9.7,3.97483870967742
788,1992-02-28,3.7,23.0,10.0,9.7,4.05516129032258
789,1992-02-29,3.6,28.0,10.0,9.7,3.9887499999999996
790,1992-03-01,3.5,27.0,10.0,9.7,4.151290322580646
791,1992-03-02,3.5,26.0,10.0,9.7,4.402903225806452
792,1992-03-03,3.5,25.0,10.0,9.7,4.492258064516129
793,1992-03-04,4.1,21.0,10.2,9.7,4.466774193548387
794,1992-03-05,3.9,19.0,10.6,10.3,4.420645161290325
795,1992-03-06,3.6,21.0,10.6,10.3,4.5125806451612895
796,1992-03-07,3.4,24.0,10.7,10.4,4.402903225806451
797,1992-03-08,3.7,20.0,10.9,10.6,4.348064516129031
798,1992-03-09,3.8,8.0,11.1,10.9,4.2777419354838715
799,1992-03-10,3.3,11.0,11.1,11.0,4.127096774193549
800,1992-03-11,3.3,16.0,11.2,11.1,3.9219354838709677
801,1992-03-12,3.2,21.0,11.2,11.1,3.911612903225807
802,1992-03-13,3.2,24.0,11.2,11.1,3.855161290322581
803,1992-03-14,3.3,26.0,11.2,11.1,3.738709677419355
804,1992-03-15,3.1,27.0,11.2,11.1,3.7383870967741935
805,1992-03-16,3.2,27.0,11.2,11.1,3.778064516129033
806,1992-03-17,3.3,24.0,11.2,11.2,3.8283870967741933
807,1992-03-18,3.6,17.0,11.4,11.3,4.034516129032259
808,1992-03-19,4.1,14.0,11.5,11.4,4.14483870967742
809,1992-03-20,4.3,19.0,11.7,11.8,4.203225806451612
810,1992-03-21,3.7,21.0,11.7,11.8,4.32032258064516
811,1992-03-22,4.1,19.0,12.2,12.2,4.529032258064516
812,1992-03-23,3.7,20.0,12.2,12.3,4.933870967741935
813,1992-03-24,3.9,18.0,12.4,12.4,4.881290322580645
814,1992-03-25,3.9,21.0,12.7,12.7,4.887741935483872
815,1992-03-26,3.7,25.0,12.7,12.8,4.870645161290321
816,1992-03-27,3.8,27.0,12.8,12.9,4.956129032258064
817,1992-03-28,4.8,23.0,13.3,13.4,5.087741935483871
818,1992-03-29,4.4,25.0,13.9,14.1,5.127741935483871
819,1992-03-30,4.0,26.0,13.9,14.2,5.1661290322580635
820,1992-03-31,4.1,20.0,13.9,14.3,5.546451612903225
821,1992-04-01,4.3,21.0,14.2,14.5,6.3112903225806445
822,1992-04-02,4.2,23.0,14.2,14.6,6.440645161290323
823,1992-04-03,4.3,29.0,14.3,14.6,6.47032258064516
824,1992-04-04,4.7,32.0,14.3,14.6,6.311612903225806
825,1992-04-05,5.1,29.0,14.3,14.7,6.159354838709677
826,1992-04-06,5.3,32.0,14.3,14.7,6.095161290322581
827,1992-04-07,5.6,29.0,14.4,14.8,6.276774193548386
828,1992-04-08,6.1,33.0,14.4,14.8,6.82774193548387
829,1992-04-09,6.9,34.0,14.4,14.8,7.1174193548387095
830,1992-04-10,7.9,37.0,14.4,14.6,7.490645161290323
831,1992-04-11,9.4,33.0,14.4,14.4,7.668387096774193
832,1992-04-12,9.9,39.0,14.4,14.4,7.698709677419355
833,1992-04-13,12.0,40.0,14.4,14.4,7.849032258064515
834,1992-04-14,12.0,33.0,14.4,14.3,8.235483870967743
835,1992-04-15,13.0,32.0,14.4,14.2,8.743548387096775
836,1992-04-16,15.0,31.0,15.1,14.5,9.048387096774194
837,1992-04-17,14.0,33.0,15.1,14.5,9.458709677419355
838,1992-04-18,16.0,18.0,15.5,14.7,10.211935483870969
839,1992-04-19,13.0,18.0,15.6,14.7,10.63741935483871
840,1992-04-20,12.0,21.0,15.7,14.8,10.902580645161292
841,1992-04-21,11.0,28.0,15.9,14.9,11.619032258064514
842,1992-04-22,11.0,30.0,15.9,14.9,12.386129032258065
843,1992-04-23,10.0,27.0,16.1,14.9,13.06967741935484
844,1992-04-24,9.0,32.0,16.2,15.1,14.035806451612903
